Algorithm,Allocation,Processes,MessageSize,Latency
Chain,node,16,4096,8.97
Chain,node,16,8192,12.86
Chain,node,16,16384,18.51
Chain,node,16,32768,27.81
Chain,node,16,65536,43.64
Chain,node,16,131072,78.33
Chain,node,16,262144,233.31
Chain,node,16,524288,459.04
Chain,node,16,1048576,932.05
Chain,node,20,1,4.05
Chain,node,20,2,4.06
Chain,node,20,4,4.06
Chain,node,20,8,4.51
Chain,node,20,16,4.16
Chain,node,20,32,4.19
Chain,node,20,64,4.95
Chain,node,20,128,4.95
Chain,node,20,256,5.78
Chain,node,20,512,6.09
Chain,node,20,1024,6.85
Chain,node,20,2048,9.10
Chain,node,20,4096,12.39
Chain,node,20,8192,17.13
Chain,node,20,16384,21.99
Chain,node,20,32768,30.39
Chain,node,20,65536,45.90
Chain,node,20,131072,101.58
Chain,node,20,262144,190.81
Chain,node,20,524288,336.76
Chain,node,20,1048576,635.10
Chain,node,24,1,4.17
Chain,node,24,2,4.15
Chain,node,24,4,4.17
Chain,node,24,8,4.88
Chain,node,24,16,4.17
Chain,node,24,32,4.28
Chain,node,24,64,4.81
Chain,node,24,128,5.03
Chain,node,24,256,6.05
Chain,node,24,512,6.33
Chain,node,24,1024,6.93
Chain,node,24,2048,9.26
Chain,node,24,4096,13.14
Chain,node,24,8192,18.59
Chain,node,24,16384,26.42
Chain,node,24,32768,38.17
Chain,node,24,65536,59.22
Chain,node,24,131072,143.68
Chain,node,24,262144,307.63
Chain,node,24,524288,592.84
Chain,node,24,1048576,1191.36
