Algorithm,Allocation,Processes,MessageSize,Latency
BinaryTree,node,24,32,2.33
BinaryTree,node,24,64,2.99
BinaryTree,node,24,128,3.11
BinaryTree,node,24,256,3.19
BinaryTree,node,24,512,3.41
BinaryTree,node,24,1024,4.17
BinaryTree,node,24,2048,5.58
BinaryTree,node,24,4096,8.23
BinaryTree,node,24,8192,12.17
BinaryTree,node,24,16384,25.07
BinaryTree,node,24,32768,38.28
BinaryTree,node,24,65536,67.21
BinaryTree,node,24,131072,120.29
BinaryTree,node,24,262144,228.09
BinaryTree,node,24,524288,424.94
BinaryTree,node,24,1048576,801.59
