Algorithm,Allocation,Processes,MessageSize,Latency
Default,socket,44,32,3.26
Default,socket,44,64,3.51
Default,socket,44,128,4.22
Default,socket,44,256,4.48
Default,socket,44,512,4.75
Default,socket,44,1024,5.46
Default,socket,44,2048,6.85
Default,socket,44,4096,9.56
Default,socket,44,8192,14.00
Default,socket,44,16384,25.54
Default,socket,44,32768,41.58
Default,socket,44,65536,75.72
Default,socket,44,131072,162.48
Default,socket,44,262144,321.17
Default,socket,44,524288,638.47
Default,socket,44,1048576,1060.28
Default,socket,46,1,2.93
Default,socket,46,2,3.02
Default,socket,46,4,2.94
Default,socket,46,8,3.17
Default,socket,46,16,2.87
Default,socket,46,32,3.18
Default,socket,46,64,3.45
Default,socket,46,128,4.15
Default,socket,46,256,4.44
Default,socket,46,512,4.66
Default,socket,46,1024,5.48
Default,socket,46,2048,6.79
Default,socket,46,4096,9.59
Default,socket,46,8192,14.13
Default,socket,46,16384,25.13
Default,socket,46,32768,41.28
Default,socket,46,65536,77.32
Default,socket,46,131072,162.65
Default,socket,46,262144,325.01
Default,socket,46,524288,637.99
