Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,32,16,2.55
Chain,core,32,32,3.56
Chain,core,32,64,3.06
Chain,core,32,128,3.93
Chain,core,32,256,4.13
Chain,core,32,512,4.43
Chain,core,32,1024,5.24
Chain,core,32,2048,6.73
Chain,core,32,4096,9.76
Chain,core,32,8192,14.47
Chain,core,32,16384,28.57
Chain,core,32,32768,43.16
Chain,core,32,65536,72.08
Chain,core,32,131072,138.06
Chain,core,32,262144,254.78
Chain,core,32,524288,494.39
Chain,core,32,1048576,931.36
Chain,core,33,1,4.50
Chain,core,33,2,4.50
Chain,core,33,4,4.50
Chain,core,33,8,5.30
Chain,core,33,16,4.47
Chain,core,33,32,4.91
Chain,core,33,64,4.94
Chain,core,33,128,5.82
Chain,core,33,256,6.00
Chain,core,33,512,6.27
Chain,core,33,1024,7.05
Chain,core,33,2048,8.53
Chain,core,33,4096,11.64
Chain,core,33,8192,16.48
Chain,core,33,16384,32.43
Chain,core,33,32768,47.11
Chain,core,33,65536,77.67
Chain,core,33,131072,139.59
Chain,core,33,262144,263.65
Chain,core,33,524288,503.11
Chain,core,33,1048576,941.87
Chain,core,34,1,4.52
Chain,core,34,2,4.49
Chain,core,34,4,4.51
Chain,core,34,8,5.03
Chain,core,34,16,4.59
Chain,core,34,32,4.82
Chain,core,34,64,4.89
Chain,core,34,128,5.87
Chain,core,34,256,6.11
Chain,core,34,512,6.34
Chain,core,34,1024,7.26
Chain,core,34,2048,8.72
Chain,core,34,4096,11.93
Chain,core,34,8192,16.86
Chain,core,34,16384,33.09
Chain,core,34,32768,48.18
Chain,core,34,65536,77.38
Chain,core,34,131072,137.98
Chain,core,34,262144,268.76
Chain,core,34,524288,502.29
Chain,core,34,1048576,988.29
Chain,core,35,1,4.49
Chain,core,35,2,4.50
Chain,core,35,4,4.49
Chain,core,35,8,5.00
Chain,core,35,16,4.48
Chain,core,35,32,4.88
Chain,core,35,64,4.97
Chain,core,35,128,5.89
Chain,core,35,256,6.11
Chain,core,35,512,6.40
Chain,core,35,1024,7.19
Chain,core,35,2048,8.81
Chain,core,35,4096,12.04
Chain,core,35,8192,17.08
Chain,core,35,16384,33.23
Chain,core,35,32768,48.58
Chain,core,35,65536,79.27
Chain,core,35,131072,137.33
