Algorithm,Allocation,Processes,MessageSize,Latency
Linear,core,35,8,4.72
Linear,core,35,16,5.07
Linear,core,35,32,5.22
Linear,core,35,64,5.88
Linear,core,35,128,6.67
Linear,core,35,256,7.97
Linear,core,35,512,10.37
Linear,core,35,1024,13.12
Linear,core,35,2048,16.16
Linear,core,35,4096,22.45
Linear,core,35,8192,60.63
Linear,core,35,16384,22.43
Linear,core,35,32768,43.79
Linear,core,35,65536,63.14
Linear,core,35,131072,132.50
Linear,core,35,262144,170.48
Linear,core,35,524288,289.98
Linear,core,35,1048576,560.51
Linear,core,36,1,3.73
Linear,core,36,2,3.86
Linear,core,36,4,3.89
Linear,core,36,8,4.71
Linear,core,36,16,5.14
Linear,core,36,32,5.13
Linear,core,36,64,5.86
Linear,core,36,128,6.56
Linear,core,36,256,7.92
Linear,core,36,512,10.67
Linear,core,36,1024,13.39
Linear,core,36,2048,16.30
Linear,core,36,4096,22.34
Linear,core,36,8192,59.71
Linear,core,36,16384,22.74
Linear,core,36,32768,43.13
Linear,core,36,65536,90.48
Linear,core,36,131072,129.79
Linear,core,36,262144,234.04
Linear,core,36,524288,329.40
Linear,core,36,1048576,606.18
Linear,core,37,1,3.61
Linear,core,37,2,3.74
Linear,core,37,4,3.77
Linear,core,37,8,4.84
Linear,core,37,16,4.49
Linear,core,37,32,5.08
Linear,core,37,64,5.71
Linear,core,37,128,6.48
Linear,core,37,256,7.77
Linear,core,37,512,10.25
Linear,core,37,1024,13.12
Linear,core,37,2048,16.42
Linear,core,37,4096,22.73
Linear,core,37,8192,59.35
Linear,core,37,16384,23.14
Linear,core,37,32768,43.20
Linear,core,37,65536,77.91
Linear,core,37,131072,160.71
Linear,core,37,262144,216.44
Linear,core,37,524288,358.77
Linear,core,37,1048576,643.84
Linear,core,38,1,3.47
Linear,core,38,2,3.74
Linear,core,38,4,3.63
Linear,core,38,8,4.97
Linear,core,38,16,4.33
Linear,core,38,32,4.92
Linear,core,38,64,5.57
Linear,core,38,128,6.37
Linear,core,38,256,7.63
Linear,core,38,512,10.26
Linear,core,38,1024,13.24
Linear,core,38,2048,16.84
Linear,core,38,4096,23.87
Linear,core,38,8192,59.15
Linear,core,38,16384,22.76
Linear,core,38,32768,37.33
Linear,core,38,65536,81.20
Linear,core,38,131072,141.52
Linear,core,38,262144,245.88
Linear,core,38,524288,375.55
Linear,core,38,1048576,692.47
Linear,core,39,1,3.36
Linear,core,39,2,3.55
Linear,core,39,4,3.54
Linear,core,39,8,4.55
Linear,core,39,16,4.51
Linear,core,39,32,4.81
Linear,core,39,64,5.53
Linear,core,39,128,6.25
Linear,core,39,256,7.59
Linear,core,39,512,10.32
Linear,core,39,1024,13.41
Linear,core,39,2048,17.55
Linear,core,39,4096,24.39
Linear,core,39,8192,59.35
Linear,core,39,16384,23.87
Linear,core,39,32768,45.08
Linear,core,39,65536,66.47
Linear,core,39,131072,146.18
Linear,core,39,262144,257.80
Linear,core,39,524288,407.15
Linear,core,39,1048576,743.98
Linear,core,40,1,3.27
Linear,core,40,2,3.39
Linear,core,40,4,3.43
Linear,core,40,8,4.79
Linear,core,40,16,4.06
Linear,core,40,32,4.69
Linear,core,40,64,5.29
Linear,core,40,128,6.11
Linear,core,40,256,7.38
Linear,core,40,512,10.73
Linear,core,40,1024,13.57
Linear,core,40,2048,17.41
Linear,core,40,4096,24.14
Linear,core,40,8192,58.93
Linear,core,40,16384,24.26
Linear,core,40,32768,42.87
Linear,core,40,65536,91.26
Linear,core,40,131072,145.36
Linear,core,40,262144,240.97
Linear,core,40,524288,411.35
Linear,core,40,1048576,808.07
Linear,core,41,1,3.24
Linear,core,41,2,3.37
Linear,core,41,4,3.41
Linear,core,41,8,4.49
Linear,core,41,16,4.08
Linear,core,41,32,4.57
Linear,core,41,64,5.28
Linear,core,41,128,6.01
Linear,core,41,256,7.44
Linear,core,41,512,10.92
Linear,core,41,1024,14.08
Linear,core,41,2048,18.01
Linear,core,41,4096,25.43
Linear,core,41,8192,60.56
Linear,core,41,16384,23.90
Linear,core,41,32768,42.96
Linear,core,41,65536,72.65
Linear,core,41,131072,152.11
Linear,core,41,262144,245.00
Linear,core,41,524288,449.02
Linear,core,41,1048576,855.66
Linear,core,42,1,3.08
Linear,core,42,2,3.28
Linear,core,42,4,3.26
Linear,core,42,8,4.64
Linear,core,42,16,3.97
Linear,core,42,32,4.61
Linear,core,42,64,5.19
Linear,core,42,128,5.94
Linear,core,42,256,7.22
Linear,core,42,512,10.98
Linear,core,42,1024,14.10
Linear,core,42,2048,18.17
Linear,core,42,4096,25.24
Linear,core,42,8192,59.53
Linear,core,42,16384,24.20
Linear,core,42,32768,43.82
Linear,core,42,65536,97.23
Linear,core,42,131072,158.69
Linear,core,42,262144,296.79
Linear,core,42,524288,470.50
Linear,core,42,1048576,908.71
Linear,core,43,1,3.03
Linear,core,43,2,3.15
Linear,core,43,4,3.16
Linear,core,43,8,4.50
Linear,core,43,16,3.87
Linear,core,43,32,4.51
Linear,core,43,64,5.20
Linear,core,43,128,5.96
Linear,core,43,256,7.26
Linear,core,43,512,11.07
Linear,core,43,1024,14.37
Linear,core,43,2048,18.68
Linear,core,43,4096,25.55
Linear,core,43,8192,60.17
Linear,core,43,16384,24.81
Linear,core,43,32768,44.35
Linear,core,43,65536,75.75
Linear,core,43,131072,171.16
Linear,core,43,262144,308.66
Linear,core,43,524288,507.38
Linear,core,43,1048576,968.60
Linear,core,44,1,2.96
Linear,core,44,2,3.17
Linear,core,44,4,3.13
Linear,core,44,8,3.65
Linear,core,44,16,4.53
Linear,core,44,32,4.51
Linear,core,44,64,5.10
Linear,core,44,128,5.92
Linear,core,44,256,7.34
Linear,core,44,512,11.18
Linear,core,44,1024,14.49
Linear,core,44,2048,18.53
Linear,core,44,4096,26.02
Linear,core,44,8192,60.19
Linear,core,44,16384,24.91
Linear,core,44,32768,45.76
Linear,core,44,65536,97.20
Linear,core,44,131072,170.57
Linear,core,44,262144,291.96
Linear,core,44,524288,537.41
Linear,core,44,1048576,1028.53
Linear,core,45,1,2.91
Linear,core,45,2,2.99
Linear,core,45,4,3.01
Linear,core,45,8,4.60
Linear,core,45,16,3.82
Linear,core,45,32,4.25
Linear,core,45,64,4.96
Linear,core,45,128,5.76
Linear,core,45,256,7.14
Linear,core,45,512,11.30
Linear,core,45,1024,14.71
Linear,core,45,2048,19.61
Linear,core,45,4096,27.06
Linear,core,45,8192,61.31
Linear,core,45,16384,25.44
Linear,core,45,32768,47.54
Linear,core,45,65536,80.21
